d51a5ecf76d4ee5401c772b48ce846a54cbe66a10fe52d3f4a745e3738d8ae80,14,RUN_03315,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03315"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:57.913304+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:46;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:14,2
aa84c447ad8b708b9ee37cda9ff84616dcd7c710692501bd9e16adc692b9bc44,14,RUN_03316,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03316"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:58.126694+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:47;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:15,2
3a8b53d58f947482b2e66a7d61ca69dbd5d69c29f53b2faa0aaac529f92d9813,14,RUN_03317,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03317"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:58.337967+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:48;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:16,2
eede77c59c33831b6726363e1cc06a10d294e759ed8c30cc131bf1d2ad36f8be,14,RUN_03318,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03318"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:58.561426+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:49;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:17,2
20e90d8de2c3e064e2848c052c47581cc43a76b0e5317fc1bb2cac8ca045327f,14,RUN_03319,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03319"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:58.776822+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:50;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:18,2
92320d3c091d7663185a306384bb5a1bf8b43444612839600d6e7cbb8eb2cd51,14,RUN_03320,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03320"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:58.990876+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:51;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:19,2
369fe95c921770301461beb04f4f18f4a4e6d24b1380f1a6c7116c1cf5239fa0,14,RUN_03321,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03321"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:59.210144+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:52;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:20,2
e271dd62c93c670dc9da856986069879e22a373bb43d8dc71b2a9ef78f24e3ed,14,RUN_03322,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03322"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:59.416986+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:53;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:21,2
a1083dcf7f936abb0a7bf079489c40ed522225cccfb5ddccd5b5cbc9399e837b,14,RUN_03323,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03323"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:59.616664+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:54;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:22,2
06f88877124df4410f7c8050580912b79d4787567baf7927feb9f9880a0732ad,14,RUN_03324,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03324"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:40:59.818019+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:55;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:23,2
38d2c3fc33545971879556f6ebc00b7619c74904f1d1a11e8e8dda0698a70d10,14,RUN_03325,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03325"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:02.971587+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:56;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:24,2
36997855f5ec3e2b1000e1b9f0093619cf0a9b8fa7c9ac747f12b60e408c26d6,14,RUN_03326,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03326"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:03.181082+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:57;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:25,2
10289e41a1438d2d3ce0e330c24928ddca0f4d389e03ec6861fef470b1f4a3c3,14,RUN_03327,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03327"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:03.400884+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:58;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:26,2
7be580e74011d4b8f5c2c41b77721098a486edffac19d179297744aea7a0d540,14,RUN_03328,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03328"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:03.603356+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:59;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:27,2
ecc64376011576cf57f6b3c705109dac75f07893d3ca1c874027eeefce2963ec,14,RUN_03329,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03329"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:03.813948+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:60;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:28,2
54294f83a6e5f40044e4fb63691489ffb4609b0b7ba6be0a33be3c19bf142b79,14,RUN_03330,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03330"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:04.047106+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:61;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:29,2
20de3acb1dddb3c41c298ea3d032b1524b9aef0fc9b767612496143c269c7951,14,RUN_03331,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03331"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:04.289323+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:62;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:30,2
8e1ee945baeab0fb32af3f09bfc95dc8dc16b2c5bd6cade4f92d6e1ef3de3490,14,RUN_03332,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03332"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:04.511736+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:63;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:31,2
3d821cb1039b26027f5f47af43124ec0fa629eb26ad8ddd8c1ab2be2d3e2770b,14,RUN_03333,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03333"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:04.753206+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:64;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:32,2
ccc442f1ab6097776dfc95aa78de68be65fe6ef8ea924144e86f465ced07eeff,14,RUN_03334,restore_resolution_sidecars,"{""archive_calls"": 0, ""batch"": 14, ""operation"": ""restore_resolution_sidecars"", ""reason"": ""missing metadata reconstructed from successful archive receipt"", ""repaired_files"": [""RUN_RECORD.json"", ""EVALUATION_RECORDS.json"", ""RECEIPT_REFERENCE.json""], ""run_id"": ""RUN_03334"", ""scientific_code_commit"": ""737a0fb5a4a5418500824855b89b0d25af69824a"", ""status"": ""BOOKKEEPING_REPAIR"", ""utc"": ""2026-09-12T08:41:04.993788+00:00""}",<CANONICAL541_V2_ROOT>/BATCH_LEDGER.jsonl:65;<CANONICAL541_V2_ROOT>/BATCH_LEDGER.notes:33,2
